,productName,productLink,productPrice,productInfo
2525,Dell,https://www.trendyol.com//hp/omen-17-cm2002nt-7p6m4ea-13-nesil-intel-i7-13700hx-32gb-1tb-ssd-8gb-rtx4070-17-3-inc-qhd-165hz-p-670146697,35.499 TL,Omen 17-cm2002nt 7p6m4ea 13. Nesil Intel I7-13700hx 32gb 1tb Ssd 8gb Rtx4070 17.3 Inç Qhd 165hz
2526,HP,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i5-1235u-24gb-1-tb-ssd-freedos-15-6-fhd-82rk00tmtx056-p-782889527,"20.199,99 TL","Ideapad 3 Intel Core i5-1235U 24GB 1 TB SSD Freedos 15.6"" FHD 82RK00TMTX056"
2527,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,11.799 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
2528,HP,https://www.trendyol.com//hp/victus-16-s0011nta29-amd-ryzen-7-7840hs-32gb-1tb-ssd-rtx4060-windows-11-pro-16-1-7z584eaa29-p-741576928,37.999 TL,Victus 16-S0011NTA29 AMD Ryzen 7 7840HS 32GB 1TB SSD RTX4060 Windows 11 Pro 16.1” 7Z584EAA29
2529,LENOVO,https://www.trendyol.com//acer/ex215-55-i7-1255u-16gb-512gb-15-6-fhd-fdos-nx-egyey-00401-p-710880167,99.999 TL,"Ex215-55 I7-1255u 16gb 512gb 15.6"" Fhd Fdos Nx.egyey.00401"
2530,HP,https://www.trendyol.com//hp/laptop-15-fc0048nt-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-amd-15-6-inc-fhd-freedos-siyah-7q9p0ea-p-665574433,21.299 TL,Laptop 15 - Fc0048nt Amd Ryzen 5 7520u 8gb Ram 512gb Ssd Amd 15.6 Inç Fhd Freedos Siyah 7q9p0ea
2532,ACER,https://www.trendyol.com//apple/macbook-pro-16-i9-16gb-1tb-ssd-uzay-grisi-p-34586088,9.999 TL,"Macbook Pro 16"" i9 16gb 1tb Ssd Uzay Grisi"
2533,HP,https://www.trendyol.com//casper/nirvana-x600-1235-bx00a-k-f-intel-core-i5-1235u-16gb-ram-2tb-nvme-ssd-gen4-windows-11-p-788639112,15.299 TL,Nirvana X600.1235-BX00A-K-F Intel Core i5-1235U 16GB RAM 2TB NVME SSD GEN4 Windows 11
2534,Apple,https://www.trendyol.com//acer/a315-510-i3-n305-4gb-ram-128gb-ssd-fhd-15-6-w11h-laptop-nx-kdhey-002-csr-canta-hediyeli-p-782352635,29.999 TL,"A315-510 I3-N305 4GB RAM 128GB Ssd Fhd 15.6"" W11H Laptop NX.KDHEY.002-CSR Çanta Hediyeli"
2536,Casper,https://www.trendyol.com//casper/nirvana-x700-5500-bv00x-g-f-ryzen-5-5500u-16-gb-ram-500gb-nvme-ssd-freedos-p-773800414,10.989 TL,Nirvana X700.5500-bv00x-g-f Ryzen 5-5500u 16 Gb Ram 500gb Nvme Ssd Freedos
2537,ACER,https://www.trendyol.com//casper/nirvana-x700-1155-df00x-g-f-intel-core-i5-1155g7-32-gb-ram-1tb-nvme-ssd-gen4-freedos-p-761307051,27.999 TL,Nirvana X700.1155-DF00X-G-F Intel Core i5-1155G7 32 GB RAM 1TB NVME SSD GEN4 Freedos
2538,Casper,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i3-1115g4-8gb-256gb-ssd-freedos-15-6-fhd-notebook-82h802f4tx-p-650283308,26.419 TL,"Ideapad 3 Intel Core I3 1115g4 8gb 256gb Ssd Freedos 15.6"" Fhd Notebook 82h802f4tx"
2539,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,15.699 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
2540,Casper,https://www.trendyol.com//dell/inspiron-14-7435-a111bl0-0tt-ryzen5-7530u-8gb-512ssd-14-fullhd-touch-w11h-tasinabilir-bilgisa-p-788869749,59.999 TL,"Inspiron 14 7435 A111BL0-0TT Ryzen5 7530U 8GB 512SSD 14"" FullHD+ Touch W11H Taşınabilir Bilgisa"
2541,LENOVO,https://www.trendyol.com//asus/vivobook-15-x1502za-ej1071-04-i5-1235u-16gb-512gb-15-6-freedos-tasinabilir-bilgisayar-p-769947065,10.549 TL,"Vivobook 15 X1502ZA-EJ1071-04 i5-1235U 16GB 512GB 15.6"" FreeDos Taşınabilir Bilgisayar"
2542,Dell,https://www.trendyol.com//acer/aspire-3-a315-58-34g6-dizustu-bilgisayar-i3-1115g4-8gb-ram-256gb-ssd-15-6-freedos-p-782254711,"113.800,50 TL","Aspire 3 A315-58-34g6 Dizüstü Bilgisayar, I3-1115g4/8gb Ram/256gb Ssd/15,6""/freedos"
2544,LENOVO,https://www.trendyol.com//casper/excalibur-g870-1245-dxg0x-b-intel-core-i5-12450h-32-gb-ram-2-tb-nvme-ssd-gen4-4gb-rtx-2050-freedos-p-746289840,"31.072,82 TL",Excalibur G870.1245-DXG0X-B Intel Core i5-12450H 32 GB RAM 2 TB NVME SSD GEN4 4GB RTX 2050 Freedos
2545,LENOVO,https://www.trendyol.com//hp/victus-gaming-15-fa0011nt-intel-i5-12450h-16-gb-512-gb-ssd-rtx3050-win10-home-15-6-80d33ea-zi061-p-763975580,"98.999,98 TL","Victus Gaming 15-FA0011NT Intel i5 12450H 16 GB 512 GB SSD RTX3050 Win10 Home 15.6"" 80D33EA Zi061"
2546,Casper,https://www.trendyol.com//lenovo/ideapad-1-celeron-n4120-4gb-128gb-emmc-15-6-inc-win-p-650142891,33.999 TL,Ideapad 1 Celeron N4120 4gb 128gb Emmc 15.6''inc Win
2547,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,"62.542,58 TL",Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
2548,HP,https://www.trendyol.com//lenovo/legion-5-pro-intel-i7-12700h-64gb-2tb-ssd-8gb-rtx3070-w11pro-16-wqxga-165hz-82rf00n2tx18-p-635083873,21.489 TL,"Legion 5 Pro Intel I7 12700h 64gb 2tb Ssd 8gb Rtx3070 W11pro 16"" Wqxga 165hz 82rf00n2tx18"
2549,LENOVO,https://www.trendyol.com//asus/rog-strix-g16-intel-i7-13650hx-64-gb-ram-2-tb-ssd-8gb-rtx4060-win10-pro-g614jv-n3157-zi723-p-777891441,35.499 TL,Rog Strix G16 Intel i7-13650HX 64 GB Ram 2 TB SSD 8gb RTX4060 Win10 Pro G614JV-N3157 Zi723
2550,LENOVO,https://www.trendyol.com//asus/vivobook-15-x1504za-bq441-i7-1255u-8gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-776801691,16.999 TL,"Vivobook 15 X1504ZA-BQ441 i7-1255U 8GB 512SSD 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar"
2551,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,15.499 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
2552,ASUS,https://www.trendyol.com//dell/g15-5525-ryzen-5-6600h-32gb-512gb-ssd-4gb-rtx3050-15-6-fhd-120hz-windows-11-g1555251000wh32gb-p-782530451,37.999 TL,G15 5525 Ryzen 5 6600H 32GB 512GB SSD 4GB RTX3050 15.6 FHD 120Hz Windows 11 G1555251000WH32GB
2553,ASUS,https://www.trendyol.com//asus/vivobook-15-x1504za-bq322-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fhd-ips-w11p-c-hediyeli-p-784220879,25.299 TL,"Vivobook-15 X1504ZA-BQ322 Intel Core i5 1235U 8GB 512GB SSD 15.6"" FHD IPS W11P Ç.Hediyeli"
2554,Dell,https://www.trendyol.com//asus/vivobook-x1502za-ej067-i3-1215u-16gb-512gb-ssd-full-hd-w11h-15-6-bilgisayar-canta-hediyeli-p-782956368,14.999 TL,"Vivobook X1502ZA-EJ067 İ3-1215U 16gb 512GB SSD Full HD W11H 15.6"" Bilgisayar Çanta Hediyeli"
2556,ASUS,https://www.trendyol.com//asus/vivobook-15-i7-1355u-12gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-x1504va-nj413t6-p-773198085,"37.220,27 TL","Vivobook 15 i7-1355U 12GB 512GB SSD 15,6"" FHD Freedos Taşınabilir Bilgisayar X1504VA-NJ413T6"
2557,ASUS,https://www.trendyol.com//asus/vivobook-15-x1502za-ej1069-i5-1235u-8gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-cnt0-p-770299619,"20.199,99 TL","VivoBook 15 X1502ZA-EJ1069 i5-1235U 8GB 512SSD 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar-CNT0"
2558,ASUS,https://www.trendyol.com//asus/rog-strix-g15-ryzen-7-6800hs-16-gb-ram-512-gb-ssd-4gb-rtx3050-win10-home-g513rc-hn192-zi097-p-766494145,29.999 TL,Rog Strix G15 Ryzen 7 6800HS 16 GB Ram 512 GB SSD 4gb RTX3050 Win10 Home G513RC-HN192 Zi097
2559,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,"18.691,20 TL","G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
2560,ASUS,https://www.trendyol.com//asus/vivobook-15-x1504va-nj104a3-i5-1335u-16gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-752735821,16.799 TL,"Vivobook 15 X1504va-nj104a3 I5-1335u 16gb 1tbssd 15.6"" Fullhd Freedos Taşınabilir Bilgisayar"
2561,ASUS,https://www.trendyol.com//asus/nb-x515ea-ej3573009-i5-1135-16gb-1tb-o-b-fdos-15-6-fhd-tasinabilir-bilgisayar-p-744761451,27.999 TL,"NB X515EA-EJ3573009 i5-1135 16GB 1TB O/B FDos 15.6"" FHD Taşınabilir Bilgisayar"
2562,ASUS,https://www.trendyol.com//asus/vivobook-15-f1502za-ej981-intel-i5-1240p-8gb-ram-256gb-ssd-15-6-fhd-dos-tasinabilir-bilgisayar-p-721315025,29.999 TL,"Vivobook 15 F1502za-ej981 Intel I5-1240p 8gb Ram 256gb Ssd 15,6""fhd Dos Taşınabilir Bilgisayar"
2563,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,28.999 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
2564,ASUS,https://www.trendyol.com//asus/tuf-gaming-fx506hc-hn373-intel-core-i5-11400h-8gb-512gb-ssd-rtx3050-freedos-15-6-inc-notebook-p-691006197,59.999 TL,Tuf Gaming Fx506hc-hn373 Intel Core I5 11400h 8gb 512gb Ssd Rtx3050 Freedos 15.6 Inc Notebook
2565,ASUS,https://www.trendyol.com//asus/vivobook-15-oled-k513ep-intel-core-i5-1135g7-24gb-256gb-ssd-mx330-freedos-15-6-fhd-l157605-p-345144519,"23.109,07 TL","Vivobook 15 Oled K513ep Intel Core I5 1135g7 24gb 256gb Ssd Mx330 Freedos 15.6"" Fhd L157605"
2566,ASUS,https://www.trendyol.com//dell/vostro-3520-i7-1255u-32-gb-1-tbssd-15-6-fhd-windows-11-home-n1608pvnb3520u-bt75-p-792802705,17.699 TL,"Vostro 3520 i7-1255U 32 GB 1 TBSSD 15.6"" FHD Windows 11 Home N1608PVNB3520U BT75"
2568,ASUS,https://www.trendyol.com//msi/vr-ready-vector-gp68hx-16-144hz-fhd-i9-13950hx-16gb-ram-rtx-4080-1tb-ssd-gri-p-790829330,"25.986,74 TL","VR Ready-Vector GP68HX 16"" 144Hz FHD+-i9-13950HX-16GB RAM-RTX 4080-1TB SSD-Gri"
2569,Apple,https://www.trendyol.com//lenovo/ideapad-3-ip3-ryzen-7-5700u-20gb-512-gb-ssd-15-6-fhd-windows-10-home-82ku00t7txbt24-p-444657702,15.999 TL,"Ideapad 3 Ip3 Ryzen 7-5700u 20gb 512 Gb Ssd 15.6"" Fhd Windows 10 Home 82ku00t7txbt24"
2570,MSI,https://www.trendyol.com//gpturkgrup/dell-nb-vostro-3520-n1608pvnb3520-u-i7-1255u-8gb-512ssd-o-b-15-6-ubuntu-p-750771103,33.999 TL,DELL NB VOSTRO 3520 N1608PVNB3520_U I7-1255U 8GB 512SSD O/B 15.6 UBUNTU
2571,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,"66.066,03 TL",Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
2572,LENOVO,https://www.trendyol.com//lenovo/ideapad-g3-15ihu6-intel-i5-11320h-16gb-1tb-256gb-ssd-rtx3050-freedos-15-6-82k101hwtxa117-p-782070808,"31.587,67 TL","Ideapad G3 15IHU6 Intel i5 11320H 16GB 1TB + 256GB SSD RTX3050 Freedos 15.6"" 82K101HWTXA117"
2573,GPTURKGRUP,https://www.trendyol.com//lenovo/ideapad-1-ryzen-7-5700u-16gb-512gb-ssd-15-6-fhd-w11pro-tasinabilir-bilgisayar-82r4006ftr-p-744653934,35.499 TL,"IdeaPad 1 Ryzen 7 5700U 16GB 512GB SSD 15.6"" FHD W11PRO Taşınabilir Bilgisayar 82R4006FTR"
2574,LENOVO,https://www.trendyol.com//hp/zbook-firefly-g10-865p4ea-i7-1365u-32gb-1tb-ssd-4gb-a500-16-windows-11-pro-p-744602730,"23.299,98 TL",ZBook Firefly G10 865P4EA i7-1365U 32GB 1TB SSD 4GB A500 16 Windows 11 Pro
2575,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,23.699 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
2576,LENOVO,https://www.trendyol.com//lenovo/thinkbook-15-21dj00g9tx-i7-1255u-16gb-512gb-ssd-2gb-mx550-15-6-fdos-p-777632965,37.999 TL,Thınkbook 15 21dj00g9tx I7-1255u 16gb 512gb Ssd 2gb Mx550 15.6'' Fdos
2577,HP,https://www.trendyol.com//asus/vivobook-16-m1603qa-amd-ryzen-7-5800h-16gb-256gb-ssd-16-windows11pro-mb13719-p-635055077,"25.815,64 TL","Vivobook 16 M1603qa Amd Ryzen 7 5800h 16gb 256gb Ssd 16"" Windows11pro Mb13719"
2578,LENOVO,https://www.trendyol.com//hp/250-g9-intel-i5-1235u-16gb-512gb-ssd-mx550-windows-11-home-15-6-fhd-723q0ea35-canta-p-785837199,"55.220,06 TL","250 G9 Intel i5 1235U 16GB 512GB SSD MX550 Windows 11 Home 15.6"" FHD 723Q0EA35 +ÇANTA"
2580,ASUS,https://www.trendyol.com//dell/vostro-3520-i7-1255u-16gb-512gb-ssd-15-6-ubuntu-n5305pvnb3520u-p-783477393,35.000 TL,"Vostro 3520 I7-1255u 16gb 512gb Ssd 15.6"" Ubuntu N5305pvnb3520u"
2581,HP,https://www.trendyol.com//hp/elitebook-840-g10-i7-1355-14-32g-1tbssd-wpro-p-780477285,"38.064,51 TL","EliteBook 840 G10 i7 1355 -14""-32G-1TBSSD-WPro"
2582,Dell,https://www.trendyol.com//lenovo/thinkpad-t14s-gen3-intel-i7-1265u-16-gb-256-gb-ssd-windows-11-pro-14-fhd-21bss2mu00-p-766483256,29.999 TL,"Thinkpad T14s Gen3 Intel I7 1265U 16 GB 256 GB SSD Windows 11 Pro 14"" Fhd 21BSS2MU00"
2583,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,"19.199,99 TL","G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
2584,HP,https://www.trendyol.com//dell/vostro-16-5630-n1006vnb5630wp-i7-1360p-16gb-512ssd-rtx2050-16-fullhd-w11p-tasinabilir-bilgisa-p-746683712,15.567 TL,"Vostro 16 5630 N1006VNB5630WP i7-1360P 16GB 512SSD RTX2050 16"" FullHD+ W11P Taşınabilir Bilgisa"
2585,LENOVO,https://www.trendyol.com//dell/vostro-3420-intel-core-i5-1235u-16gb-512gb-ssd-win11home-14-fhd-vn2700pvnb3420u19-zettacanta-p-742024632,27.999 TL,VOSTRO 3420 İntel Core i5 1235U 16gb 512gb SSD WIN11Home 14 FHD VN2700PVNB3420U19+ZettaÇanta
2586,Dell,https://www.trendyol.com//lenovo/v15-82kb00catx-i5-1135g7-8gb-512gb-ssd-15-6-tumlesik-vga-free-dos-p-329082240,"45.532,36 TL","V15 82kb00catx I5 1135g7 8gb 512gb Ssd 15.6"" Tümleşik Vga Free Dos"
2587,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,55.893 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
2588,Dell,https://www.trendyol.com//asus/rog-zephyrus-g16-i7-12700h-32gb-1tb-ssd-rtx4050-6gb-165hz-16-wuxga-fdos-gu603zu-n3021-p-758743182,59.999 TL,"ROG ZEPHYRUS G16 i7 12700H 32GB 1TB SSD RTX4050/6GB 165HZ 16"" WUXGA FDOS GU603ZU-N3021"
2589,LENOVO,https://www.trendyol.com//asus/tuf-gaming-a15-fa507nv-lp019w03-ryzen7-7735hs-16gb-512ssd-rtx4060-15-6-fullhd-w11h-tasinabilir-p-787988939,42.499 TL,"Tuf Gaming A15 Fa507nv-lp019w03 Ryzen7 7735hs 16gb 512ssd Rtx4060 15.6"" Fullhd W11h Taşınabilir"
2590,ASUS,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hc-i5-11400h-32gb-2tb-ssd-rtx3050-4gb-144hz-w11p-15-6-fhd-hn373-p-670159211,34.999 TL,Tuf Gaming F15 Fx506hc I5 11400h 32gb 2tb Ssd Rtx3050/4gb 144hz W11p 15.6'' Fhd Hn373
2592,HP,https://www.trendyol.com//hp/victus-corei5-13500h-16gb-ram-512gb-ssd-rtx4050-15-6-w11-7p8m4ea-laptop-p-767348450,15.499 TL,Victus/ Corei5-13500H/ 16GB Ram/ 512GB SSD/ RTX4050/ 15.6''/ W11/ 7P8M4EA Laptop
2593,LENOVO,https://www.trendyol.com//hp/victus-gaming-16-r7-5800h-64gb-1tb-ssd-rtx3050ti-4gb-144hz-16-1-fhd-w11-pro-793k0ea-p-767773740,16.799 TL,VİCTUS Gaming 16 R7 5800H 64GB 1TB SSD RTX3050Ti/4GB 144HZ 16.1 FHD W11 PRO 793K0EA
2594,HP,https://www.trendyol.com//casper/nirvana-x600-1235-8v00x-m-f-intel-core-i5-1235u-8gb-ram-500gb-nvme-ssd-gen4-freedos-p-788615572,33.999 TL,Nirvana X600.1235-8V00X-M-F Intel Core i5-1235U 8GB RAM 500GB NVME SSD GEN4 Freedos
